campaign_title,banner_group,date,shows,clicks_count,spend_rub,leads,utm_source,utm_medium,utm_campaign,device_type
EcoHome_SmartHome,Heat_A,2024-10-11,15153,106,14688.05,17,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2024-10-11,9893,393,17075.06,22,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2024-10-11,9736,384,4463.11,8,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-10-11,15139,468,13223.82,18,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2024-10-11,6099,370,7000.07,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-10-18,6070,428,4145.39,21,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2024-10-18,15095,76,15311.3,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2024-10-18,15667,528,15488.23,6,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2024-10-18,6425,557,11326.4,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2024-10-18,11856,543,5990.75,34,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2024-10-18,7436,447,9568.83,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2024-10-18,8539,458,18224.2,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2024-10-18,7765,199,8268.35,19,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2024-10-18,15917,360,4788.71,23,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2024-10-18,19336,184,9050.13,11,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2024-10-18,11276,227,4108.74,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2024-10-18,19993,499,11115.4,29,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-10-18,19457,66,7865.62,30,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-10-18,12419,552,11936.68,33,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2024-10-18,8557,94,15833.3,33,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-10-25,17046,127,17036.7,31,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2024-10-25,11658,263,14834.32,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2024-10-25,7379,142,9565.16,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-10-25,10495,53,5433.06,23,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2024-10-25,10171,374,15558.58,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2024-10-25,18004,326,10254.68,3,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2024-10-25,5954,532,16802.2,34,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2024-10-25,8127,522,16443.65,3,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2024-10-25,5845,190,9754.81,16,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2024-10-25,14959,290,4974.49,1,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-10-25,17467,115,9270.07,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-10-25,14582,156,16986.03,34,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-10-25,17729,445,15632.3,19,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-10-25,16814,62,7602.58,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2024-10-25,14335,402,10348.63,15,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-11-01,5172,596,11590.96,4,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2024-11-01,13714,166,13108.88,33,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2024-11-01,16975,592,7725.74,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-11-01,10185,119,6908.22,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2024-11-01,15680,513,11423.77,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2024-11-01,10676,444,6616.86,22,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2024-11-01,9845,119,8828.8,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2024-11-01,12768,384,14302.53,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2024-11-01,16940,98,14342.52,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2024-11-01,12406,182,4550.03,29,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-11-01,17766,349,16720.18,32,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-11-01,5821,407,6328.25,27,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-11-01,15589,513,5707.39,27,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-11-01,7790,350,15876.78,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2024-11-01,8385,542,4788.94,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-11-08,14774,236,10160.93,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2024-11-08,11881,273,15365.62,30,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2024-11-08,6928,398,17731.31,3,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2024-11-08,12170,113,13646.29,10,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2024-11-08,6893,491,5199.36,32,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2024-11-08,12718,151,19609.63,26,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2024-11-08,9042,160,14340.96,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2024-11-08,7658,340,14402.99,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2024-11-08,12210,535,13413.85,1,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2024-11-08,17413,541,13483.14,9,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-11-08,7824,307,11417.95,30,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-11-08,8185,125,10367.37,20,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2024-11-08,8566,436,11645.88,25,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-11-08,19292,395,15445.16,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2024-11-08,19077,320,14488.16,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-11-15,18732,308,17915.13,30,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2024-11-15,14079,257,11348.86,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2024-11-15,5437,204,17140.15,24,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-11-15,9551,248,7079.89,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2024-11-15,17658,497,15531.6,7,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2024-11-15,16565,80,14110.08,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2024-11-15,17040,320,14940.61,9,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2024-11-15,9597,133,7031.09,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2024-11-15,18718,474,17445.57,15,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2024-11-15,9507,481,13164.32,13,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-11-15,15464,554,9593.83,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-11-15,15188,590,15763.66,27,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-11-15,16079,270,14803.69,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2024-11-15,17963,332,15101.81,1,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2024-11-15,19196,178,5238.58,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-11-22,18436,116,13636.1,5,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2024-11-22,14793,555,14566.21,1,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2024-11-22,17949,453,17613.64,19,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-11-22,17224,258,10911.83,29,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2024-11-22,19830,95,16393.15,23,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2024-11-22,18247,541,4769.26,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2024-11-22,15775,560,18738.3,23,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2024-11-22,6507,65,16059.52,14,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2024-11-22,6294,164,18586.13,4,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2024-11-22,19732,443,4037.17,33,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-11-22,13488,227,13033.51,2,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-11-22,19342,98,18333.05,14,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-11-22,18288,504,7569.38,19,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2024-11-22,13867,77,12334.17,34,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2024-11-22,12965,359,9370.92,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-11-29,6849,374,6262.14,21,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2024-11-29,5618,158,7154.93,3,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2024-11-29,15931,230,6638.94,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-11-29,10009,583,7670.3,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2024-11-29,13793,385,12168.32,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2024-11-29,11093,150,6934.78,13,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2024-11-29,13032,148,7620.44,19,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2024-11-29,5754,346,16491.19,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2024-11-29,10507,189,11827.82,13,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2024-11-29,10131,438,16194.07,31,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2024-11-29,16434,118,17995.9,8,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2024-11-29,18216,149,18010.96,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2024-11-29,12281,511,9592.36,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2024-11-29,5681,206,14888.97,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2024-11-29,18041,490,5528.95,15,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2024-12-06,14485,111,6783.37,17,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2024-12-06,19590,581,17114.83,24,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2024-12-06,12141,510,8242.73,13,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-12-06,14307,101,18653.03,33,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2024-12-06,15116,423,19815.85,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2024-12-06,14247,338,8790.77,29,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2024-12-06,7251,78,17055.29,29,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2024-12-06,11041,435,19702.13,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2024-12-06,16954,190,18497.61,34,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2024-12-06,5470,442,4296.5,30,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2024-12-06,17334,179,7899.33,12,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-12-06,18892,107,5010.93,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-12-06,8895,432,9779.46,29,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-12-06,6790,503,13315.8,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2024-12-06,14730,75,14158.88,23,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2024-12-13,10317,237,13526.64,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2024-12-13,14699,499,7980.75,33,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2024-12-13,7705,149,5496.95,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-12-13,12866,540,15776.57,29,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2024-12-13,14825,378,7077.54,24,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2024-12-13,9868,377,15036.66,26,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2024-12-13,13159,75,10964.68,18,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2024-12-13,13113,462,10762.99,32,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2024-12-13,17516,416,19716.1,6,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2024-12-13,8935,573,9627.52,27,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-12-13,16204,331,13562.12,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2024-12-13,16675,67,7268.1,29,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-12-13,8215,471,8655.99,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2024-12-13,19385,155,15499.19,26,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2024-12-13,6095,495,7933.1,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-12-20,19485,295,19236.22,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2024-12-20,8981,327,18378.68,6,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2024-12-20,14137,282,6906.1,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-12-20,8123,275,15366.75,33,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2024-12-20,18029,180,5347.41,5,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2024-12-20,13895,546,15438.38,17,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2024-12-20,5328,421,19395.41,2,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2024-12-20,5120,501,16429.14,26,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2024-12-20,10694,78,18279.51,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2024-12-20,10249,342,7972.6,23,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2024-12-20,14621,405,19935.9,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2024-12-20,19831,400,7749.2,15,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2024-12-20,17208,241,15238.49,1,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2024-12-20,6238,215,17730.22,25,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2024-12-20,14410,555,16641.33,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2024-12-27,6460,372,14129.36,17,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2024-12-27,16045,198,16974.96,20,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2024-12-27,12529,428,10503.4,27,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2024-12-27,6040,428,5398.67,2,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2024-12-27,9326,297,12672.43,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2024-12-27,15308,442,19054.02,4,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2024-12-27,18658,472,14322.4,27,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2024-12-27,13222,572,6288.99,1,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2024-12-27,13808,588,18916.27,20,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2024-12-27,14604,390,11353.01,19,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2024-12-27,14752,435,16248.69,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2024-12-27,14896,372,14372.11,4,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2024-12-27,17171,420,14288.98,29,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2024-12-27,7017,254,4501.48,2,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2024-12-27,7868,517,12029.91,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-01-03,6781,210,6119.53,19,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-01-03,11159,547,8170.8,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-01-03,13169,305,5451.53,23,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-01-03,16054,221,6062.44,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-01-03,15929,556,18445.89,14,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-01-03,17272,374,7770.92,9,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-01-03,18265,354,10161.7,3,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-01-03,17740,109,8626.19,34,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-01-03,11617,590,16141.89,13,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-01-03,13624,202,7066.74,22,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-01-03,16242,235,12571.02,19,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-01-03,10906,408,9455.47,17,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-01-03,19781,537,10456.32,32,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-01-03,15165,66,18684.36,5,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-01-03,12799,595,9344.73,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-01-10,18513,393,19188.5,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-01-10,12385,494,11370.76,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-01-10,14487,65,12827.4,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-01-10,17016,70,19448.29,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-01-10,11952,183,11324.23,19,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-01-10,14281,486,4338.4,2,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-01-10,11085,152,9419.73,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-01-10,6221,275,13334.82,25,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-01-10,19841,231,6937.03,30,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-01-10,12482,322,12307.31,23,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-01-10,10822,551,15756.15,31,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-01-10,13529,86,15238.38,34,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-01-10,10959,231,14752.95,18,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-01-10,15292,284,19991.37,30,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-01-10,16759,149,15640.58,18,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-01-17,16790,464,14671.45,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-01-17,6649,413,4288.46,14,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-01-17,17675,263,18931.09,22,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-01-17,18913,553,19697.56,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-01-17,14354,278,16104.63,13,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-01-17,6737,532,6798.14,11,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-01-17,19004,127,12085.66,10,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-01-17,13212,220,19929.9,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-01-17,8771,421,8818.81,22,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-01-17,14284,309,4986.79,7,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-01-17,9466,468,4894.82,17,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-01-17,12111,292,8469.43,16,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-01-17,12262,275,18168.95,13,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-01-17,9491,61,7163.04,1,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-01-17,13598,529,5861.31,27,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-01-24,11571,207,16843.16,5,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-01-24,10463,311,8109.28,23,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-01-24,8959,329,7184.18,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-01-24,8285,73,7895.08,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-01-24,6386,429,4020.29,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-01-24,15122,519,8202.72,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-01-24,8867,428,9395.4,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-01-24,7327,167,5973.1,7,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-01-24,12642,149,16365.44,33,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-01-24,19663,152,13051.87,25,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-01-24,12460,56,15315.65,27,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-01-24,19182,525,4755.6,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-01-24,7001,413,10243.82,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-01-24,17955,246,12865.59,30,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-01-24,18289,299,17490.32,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-01-31,5834,520,18303.57,6,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-01-31,14505,452,15848.15,17,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-01-31,9911,222,16758.73,13,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-01-31,8110,168,8594.64,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-01-31,10193,240,10218.1,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-01-31,13475,262,14769.78,13,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-01-31,18039,443,11567.85,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-01-31,10988,154,11392.63,1,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-01-31,17085,270,19054.08,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-01-31,16630,398,12790.59,33,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-01-31,17470,493,13708.69,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-01-31,10246,153,16861.76,31,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-01-31,11400,284,10143.15,31,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-01-31,18072,347,11235.44,22,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-01-31,6777,248,15485.93,19,yandex,cpc,ecohome_smarthome,mobile
